game_id,turn,player,position,result,timestamp,game_state
20250319122724,15,ai,"5,3",hit,2025-03-19 12:28:13,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3"
20250319122724,16,player,"8,8",miss,2025-03-19 12:28:15,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8"
20250319122724,16,ai,"5,2",sunk,2025-03-19 12:28:16,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2"
20250319122724,17,player,"4,8",miss,2025-03-19 12:28:17,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8"
20250319122724,17,ai,"6,4",miss,2025-03-19 12:28:19,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4"
20250319122724,18,player,"1,5",miss,2025-03-19 12:28:20,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5"
20250319122724,18,ai,"6,6",miss,2025-03-19 12:28:22,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6"
20250319122724,19,player,"3,1",miss,2025-03-19 12:28:23,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1"
20250319122724,19,ai,"7,5",miss,2025-03-19 12:28:24,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5"
20250319122724,20,player,"5,2",miss,2025-03-19 12:28:25,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2"
20250319122724,20,ai,"1,5",miss,2025-03-19 12:28:26,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5"
20250319122724,21,player,"7,2",miss,2025-03-19 12:28:27,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2"
20250319122724,21,ai,"2,4",miss,2025-03-19 12:28:28,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4"
20250319122724,22,player,"8,1",miss,2025-03-19 12:28:29,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1"
20250319122724,22,ai,"2,6",miss,2025-03-19 12:28:31,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6"
20250319122724,23,player,"9,3",miss,2025-03-19 12:28:32,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3"
20250319122724,23,ai,"3,3",miss,2025-03-19 12:28:33,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3"
20250319122724,24,player,"9,5",miss,2025-03-19 12:28:34,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5"
20250319122724,24,ai,"3,7",miss,2025-03-19 12:28:36,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7"
20250319122724,25,player,"9,7",miss,2025-03-19 12:28:37,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7"
20250319122724,25,ai,"4,2",miss,2025-03-19 12:28:38,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2"
20250319122724,26,player,"2,2",miss,2025-03-19 12:28:39,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2"
20250319122724,26,ai,"4,8",hit,2025-03-19 12:28:41,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8"
20250319122724,27,player,"1,2",miss,2025-03-19 12:28:42,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2"
20250319122724,27,ai,"4,9",miss,2025-03-19 12:28:43,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9"
20250319122724,28,player,"2,7",hit,2025-03-19 12:28:44,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7"
20250319122724,28,ai,"3,8",hit,2025-03-19 12:28:46,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8"
20250319122724,29,player,"2,8",hit,2025-03-19 12:28:47,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8"
20250319122724,29,ai,"2,8",hit,2025-03-19 12:28:48,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8"
20250319122724,30,player,"2,9",sunk,2025-03-19 12:28:49,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9"
20250319122724,30,ai,"3,9",miss,2025-03-19 12:28:51,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9"
20250319122724,31,player,"3,6",miss,2025-03-19 12:28:52,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6"
20250319122724,31,ai,"2,9",miss,2025-03-19 12:28:53,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9;2,9"
20250319122724,32,player,"1,6",miss,2025-03-19 12:28:54,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6;1,6"
20250319122724,32,ai,"2,7",miss,2025-03-19 12:28:55,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9;2,9;2,7"
20250319122724,33,player,"2,6",miss,2025-03-19 12:28:56,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6;1,6;2,6"
20250319122724,33,ai,"1,8",sunk,2025-03-19 12:28:57,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9;2,9;2,7;1,8"
20250319122724,34,player,"3,9",miss,2025-03-19 12:28:59,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6;1,6;2,6;3,9"
20250319122724,34,ai,"5,1",miss,2025-03-19 12:29:01,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9;2,9;2,7;1,8;5,1"
20250319122724,35,player,"6,1",miss,2025-03-19 12:29:02,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6;1,6;2,6;3,9;6,1"
20250319122724,35,ai,"6,2",miss,2025-03-19 12:29:03,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9;2,9;2,7;1,8;5,1;6,2"
20250319122724,36,player,"7,0",miss,2025-03-19 12:29:05,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6;1,6;2,6;3,9;6,1;7,0"
20250319122724,36,ai,"6,8",miss,2025-03-19 12:29:06,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9;2,9;2,7;1,8;5,1;6,2;6,8"
20250319122724,37,player,"4,0",hit,2025-03-19 12:29:07,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6;1,6;2,6;3,9;6,1;7,0;4,0"
20250319122724,37,ai,"7,3",miss,2025-03-19 12:29:08,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9;2,9;2,7;1,8;5,1;6,2;6,8;7,3"
20250319122724,38,player,"3,0",miss,2025-03-19 12:29:09,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6;1,6;2,6;3,9;6,1;7,0;4,0;3,0"
20250319122724,38,ai,"7,7",miss,2025-03-19 12:29:10,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9;2,9;2,7;1,8;5,1;6,2;6,8;7,3;7,7"
20250319122724,39,player,"5,0",miss,2025-03-19 12:29:11,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6;1,6;2,6;3,9;6,1;7,0;4,0;3,0;5,0"
20250319122724,39,ai,"8,6",miss,2025-03-19 12:29:12,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9;2,9;2,7;1,8;5,1;6,2;6,8;7,3;7,7;8,6"
20250319122724,40,player,"4,1",hit,2025-03-19 12:29:13,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6;1,6;2,6;3,9;6,1;7,0;4,0;3,0;5,0;4,1"
20250319122724,40,ai,"9,5",miss,2025-03-19 12:29:15,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9;2,9;2,7;1,8;5,1;6,2;6,8;7,3;7,7;8,6;9,5"
20250319122724,41,player,"4,2",hit,2025-03-19 12:29:16,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6;1,6;2,6;3,9;6,1;7,0;4,0;3,0;5,0;4,1;4,2"
20250319122724,41,ai,"2,5",sunk,2025-03-19 12:29:17,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9;2,9;2,7;1,8;5,1;6,2;6,8;7,3;7,7;8,6;9,5;2,5"
20250319122724,42,player,"4,3",hit,2025-03-19 12:29:18,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6;1,6;2,6;3,9;6,1;7,0;4,0;3,0;5,0;4,1;4,2;4,3"
20250319122724,42,ai,"3,4",miss,2025-03-19 12:29:20,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9;2,9;2,7;1,8;5,1;6,2;6,8;7,3;7,7;8,6;9,5;2,5;3,4"
20250319122724,43,player,"4,4",sunk,2025-03-19 12:29:21,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6;1,6;2,6;3,9;6,1;7,0;4,0;3,0;5,0;4,1;4,2;4,3;4,4"
20250319122724,43,ai,"4,3",miss,2025-03-19 12:29:22,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9;2,9;2,7;1,8;5,1;6,2;6,8;7,3;7,7;8,6;9,5;2,5;3,4;4,3"
20250319122724,44,player,"3,4",miss,2025-03-19 12:29:24,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6;1,6;2,6;3,9;6,1;7,0;4,0;3,0;5,0;4,1;4,2;4,3;4,4;3,4"
20250319122724,44,ai,"4,7",miss,2025-03-19 12:29:26,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9;2,9;2,7;1,8;5,1;6,2;6,8;7,3;7,7;8,6;9,5;2,5;3,4;4,3;4,7"
20250319122724,45,player,"1,1",miss,2025-03-19 12:29:27,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6;1,6;2,6;3,9;6,1;7,0;4,0;3,0;5,0;4,1;4,2;4,3;4,4;3,4;1,1"
20250319122724,45,ai,"6,3",miss,2025-03-19 12:29:29,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9;2,9;2,7;1,8;5,1;6,2;6,8;7,3;7,7;8,6;9,5;2,5;3,4;4,3;4,7;6,3"
20250319122724,46,player,"0,3",miss,2025-03-19 12:29:29,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6;1,6;2,6;3,9;6,1;7,0;4,0;3,0;5,0;4,1;4,2;4,3;4,4;3,4;1,1;0,3"
20250319122724,46,ai,"7,4",miss,2025-03-19 12:29:31,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9;2,9;2,7;1,8;5,1;6,2;6,8;7,3;7,7;8,6;9,5;2,5;3,4;4,3;4,7;6,3;7,4"
20250319122724,47,player,"0,8",miss,2025-03-19 12:29:31,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6;1,6;2,6;3,9;6,1;7,0;4,0;3,0;5,0;4,1;4,2;4,3;4,4;3,4;1,1;0,3;0,8"
20250319122724,47,ai,"7,6",miss,2025-03-19 12:29:33,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9;2,9;2,7;1,8;5,1;6,2;6,8;7,3;7,7;8,6;9,5;2,5;3,4;4,3;4,7;6,3;7,4;7,6"
20250319122724,48,player,"8,4",miss,2025-03-19 12:29:33,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6;1,6;2,6;3,9;6,1;7,0;4,0;3,0;5,0;4,1;4,2;4,3;4,4;3,4;1,1;0,3;0,8;8,4"
20250319122724,48,ai,"8,5",miss,2025-03-19 12:29:35,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9;2,9;2,7;1,8;5,1;6,2;6,8;7,3;7,7;8,6;9,5;2,5;3,4;4,3;4,7;6,3;7,4;7,6;8,5"
20250319122724,49,player,"9,1",miss,2025-03-19 12:29:36,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6;1,6;2,6;3,9;6,1;7,0;4,0;3,0;5,0;4,1;4,2;4,3;4,4;3,4;1,1;0,3;0,8;8,4;9,1"
20250319122724,49,ai,"0,4",miss,2025-03-19 12:29:37,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9;2,9;2,7;1,8;5,1;6,2;6,8;7,3;7,7;8,6;9,5;2,5;3,4;4,3;4,7;6,3;7,4;7,6;8,5;0,4"
20250319122724,50,player,"5,9",miss,2025-03-19 12:29:38,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6;1,6;2,6;3,9;6,1;7,0;4,0;3,0;5,0;4,1;4,2;4,3;4,4;3,4;1,1;0,3;0,8;8,4;9,1;5,9"
20250319122724,50,ai,"0,6",miss,2025-03-19 12:29:39,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9;2,9;2,7;1,8;5,1;6,2;6,8;7,3;7,7;8,6;9,5;2,5;3,4;4,3;4,7;6,3;7,4;7,6;8,5;0,4;0,6"
20250319122724,51,player,"5,8",miss,2025-03-19 12:29:40,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6;1,6;2,6;3,9;6,1;7,0;4,0;3,0;5,0;4,1;4,2;4,3;4,4;3,4;1,1;0,3;0,8;8,4;9,1;5,9;5,8"
20250319122724,51,ai,"1,3",miss,2025-03-19 12:29:42,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9;2,9;2,7;1,8;5,1;6,2;6,8;7,3;7,7;8,6;9,5;2,5;3,4;4,3;4,7;6,3;7,4;7,6;8,5;0,4;0,6;1,3"
20250319122724,52,player,"2,4",miss,2025-03-19 12:29:43,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6;1,6;2,6;3,9;6,1;7,0;4,0;3,0;5,0;4,1;4,2;4,3;4,4;3,4;1,1;0,3;0,8;8,4;9,1;5,9;5,8;2,4"
20250319122724,52,ai,"1,7",miss,2025-03-19 12:29:45,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9;2,9;2,7;1,8;5,1;6,2;6,8;7,3;7,7;8,6;9,5;2,5;3,4;4,3;4,7;6,3;7,4;7,6;8,5;0,4;0,6;1,3;1,7"
20250319122724,53,player,"3,3",miss,2025-03-19 12:29:46,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6;1,6;2,6;3,9;6,1;7,0;4,0;3,0;5,0;4,1;4,2;4,3;4,4;3,4;1,1;0,3;0,8;8,4;9,1;5,9;5,8;2,4;3,3"
20250319122724,53,ai,"2,2",miss,2025-03-19 12:29:48,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9;2,9;2,7;1,8;5,1;6,2;6,8;7,3;7,7;8,6;9,5;2,5;3,4;4,3;4,7;6,3;7,4;7,6;8,5;0,4;0,6;1,3;1,7;2,2"
20250319122724,54,player,"0,0",miss,2025-03-19 12:29:48,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6;1,6;2,6;3,9;6,1;7,0;4,0;3,0;5,0;4,1;4,2;4,3;4,4;3,4;1,1;0,3;0,8;8,4;9,1;5,9;5,8;2,4;3,3;0,0"
20250319122724,54,ai,"3,1",miss,2025-03-19 12:29:50,"8,4;5,5;4,5;4,4;6,5;5,6;5,7;6,7;5,8;4,6;3,5;5,4;3,6;5,9;5,3;5,2;6,4;6,6;7,5;1,5;2,4;2,6;3,3;3,7;4,2;4,8;4,9;3,8;2,8;3,9;2,9;2,7;1,8;5,1;6,2;6,8;7,3;7,7;8,6;9,5;2,5;3,4;4,3;4,7;6,3;7,4;7,6;8,5;0,4;0,6;1,3;1,7;2,2;3,1"
20250319122724,55,player,"1,8",miss,2025-03-19 12:29:50,"4,5;6,3;6,6;6,7;6,5;6,4;7,5;7,6;8,6;5,6;5,5;5,4;7,7;7,8;7,9;8,8;4,8;1,5;3,1;5,2;7,2;8,1;9,3;9,5;9,7;2,2;1,2;2,7;2,8;2,9;3,6;1,6;2,6;3,9;6,1;7,0;4,0;3,0;5,0;4,1;4,2;4,3;4,4;3,4;1,1;0,3;0,8;8,4;9,1;5,9;5,8;2,4;3,3;0,0;1,8"
